Date;Event;AgeGroup;RegionName;New;Cumulative;Instant
2020-04-16;Hospitalised;60+;Midtjylland; 4;148; 45
2020-04-16;Hospitalised;60+;Syddanmark; 1;131; 28
2020-04-16;Hospitalised;0-59;Hovedstaden; 5;255; 41
2020-04-16;Hospitalised;60+;Hovedstaden; 8;563;113
2020-04-16;Hospitalised;0-59;Zealand; 2; 98; 12
2020-04-16;Hospitalised;60+;Zealand; 3;195; 45
2020-04-16;Hospitalised;0-59;Nordjylland; 0; 27;  5
2020-04-16;Hospitalised;0-59;Syddanmark; 0; 72;  5
2020-04-17;Hospitalised;60+;Nordjylland; 0; 71; 16
2020-04-17;Hospitalised;0-59;Midtjylland; 1; 83;  7
2020-04-17;Hospitalised;60+;Midtjylland; 1;149; 43
2020-04-17;Hospitalised;0-59;Syddanmark; 0; 72;  4
2020-04-17;Hospitalised;60+;Syddanmark; 2;133; 28
2020-04-17;Hospitalised;0-59;Hovedstaden; 6;261; 44
2020-04-17;Hospitalised;60+;Hovedstaden; 5;568;108
2020-04-17;Hospitalised;0-59;Zealand; 2;100; 12
2020-04-17;Hospitalised;60+;Zealand; 5;200; 44
2020-04-17;Hospitalised;0-59;Nordjylland; 0; 27;  5
2020-04-18;Hospitalised;60+;Nordjylland; 0; 71; 15
2020-04-18;Hospitalised;0-59;Midtjylland; 0; 83;  5
2020-04-18;Hospitalised;60+;Midtjylland; 2;151; 40
2020-04-18;Hospitalised;60+;Syddanmark; 1;134; 26
2020-04-18;Hospitalised;0-59;Hovedstaden; 3;264; 40
2020-04-18;Hospitalised;60+;Hovedstaden; 7;575;101
2020-04-18;Hospitalised;0-59;Zealand; 3;103; 13
2020-04-18;Hospitalised;60+;Zealand; 4;204; 40
2020-04-18;Hospitalised;0-59;Nordjylland; 0; 27;  5
2020-04-18;Hospitalised;0-59;Syddanmark; 0; 72;  4
2020-04-19;Hospitalised;60+;Nordjylland; 0; 71; 14
2020-04-19;Hospitalised;0-59;Midtjylland; 2; 85;  6
2020-04-19;Hospitalised;60+;Midtjylland; 2;153; 39
2020-04-19;Hospitalised;0-59;Hovedstaden; 2;266; 40
2020-04-19;Hospitalised;60+;Hovedstaden;12;587;106
2020-04-19;Hospitalised;0-59;Zealand; 1;104; 13
2020-04-19;Hospitalised;60+;Zealand; 5;209; 44
2020-04-19;Hospitalised;0-59;Nordjylland; 0; 27;  5
2020-04-19;Hospitalised;0-59;Syddanmark; 0; 72;  4
2020-04-19;Hospitalised;60+;Syddanmark; 0;134; 26
2020-04-20;Hospitalised;60+;Nordjylland; 0; 71; 12
2020-04-20;Hospitalised;0-59;Midtjylland; 2; 87;  7
2020-04-20;Hospitalised;60+;Midtjylland; 1;154; 38
2020-04-20;Hospitalised;0-59;Syddanmark; 1; 73;  4
2020-04-20;Hospitalised;60+;Syddanmark; 1;135; 26
2020-04-20;Hospitalised;0-59;Hovedstaden; 4;270; 40
2020-04-20;Hospitalised;60+;Hovedstaden;12;599;114
2020-04-20;Hospitalised;0-59;Zealand; 0;104; 11
2020-04-20;Hospitalised;60+;Zealand; 4;213; 46
2020-04-20;Hospitalised;0-59;Nordjylland; 0; 27;  5
2020-04-21;Hospitalised;0-59;Nordjylland; 0; 27;  4
2020-04-21;Hospitalised;60+;Nordjylland; 0; 71; 11
2020-04-21;Hospitalised;0-59;Midtjylland; 1; 88;  6
2020-04-21;Hospitalised;60+;Midtjylland; 3;157; 41
2020-04-21;Hospitalised;60+;Syddanmark; 2;137; 24
2020-04-21;Hospitalised;0-59;Hovedstaden; 3;273; 38
2020-04-21;Hospitalised;60+;Hovedstaden;10;609;116
2020-04-21;Hospitalised;0-59;Zealand; 2;106;  9
2020-04-21;Hospitalised;60+;Zealand; 3;216; 45
2020-04-21;Hospitalised;0-59;Syddanmark; 0; 73;  4
2020-04-22;Hospitalised;0-59;Midtjylland; 0; 88;  5
2020-04-22;Hospitalised;60+;Midtjylland; 2;159; 41
2020-04-22;Hospitalised;60+;Syddanmark; 3;140; 23
2020-04-22;Hospitalised;0-59;Hovedstaden; 3;276; 31
2020-04-22;Hospitalised;60+;Hovedstaden; 7;616;114
2020-04-22;Hospitalised;0-59;Zealand; 3;109; 11
2020-04-22;Hospitalised;60+;Zealand; 2;218; 42
2020-04-22;Hospitalised;0-59;Nordjylland; 0; 27;  4
2020-04-22;Hospitalised;60+;Nordjylland; 0; 71; 11
2020-04-22;Hospitalised;0-59;Syddanmark; 0; 73;  4
2020-04-23;Hospitalised;0-59;Midtjylland; 0; 88;  4
2020-04-23;Hospitalised;60+;Midtjylland; 4;163; 42
2020-04-23;Hospitalised;60+;Syddanmark; 1;141; 21
2020-04-23;Hospitalised;0-59;Hovedstaden; 3;279; 29
2020-04-23;Hospitalised;60+;Hovedstaden; 8;624;107
2020-04-23;Hospitalised;0-59;Zealand; 2;111; 10
2020-04-23;Hospitalised;60+;Zealand; 3;221; 39
2020-04-23;Hospitalised;0-59;Nordjylland; 0; 27;  4
2020-04-23;Hospitalised;60+;Nordjylland; 0; 71; 11
2020-04-23;Hospitalised;0-59;Syddanmark; 0; 73;  4
2020-04-24;Hospitalised;60+;Nordjylland; 1; 72; 12
2020-04-24;Hospitalised;60+;Midtjylland; 2;165; 40
2020-04-24;Hospitalised;60+;Syddanmark; 1;142; 20
2020-04-24;Hospitalised;0-59;Hovedstaden; 3;282; 29
2020-04-24;Hospitalised;60+;Hovedstaden; 4;628;106
2020-04-24;Hospitalised;0-59;Zealand; 1;112;  8
2020-04-24;Hospitalised;60+;Zealand; 6;227; 42
2020-04-24;Hospitalised;0-59;Nordjylland; 0; 27;  4
2020-04-24;Hospitalised;0-59;Midtjylland; 0; 88;  4
2020-04-24;Hospitalised;0-59;Syddanmark; 0; 73;  4
2020-04-25;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-04-25;Hospitalised;60+;Nordjylland; 1; 73; 11
2020-04-25;Hospitalised;60+;Midtjylland; 1;166; 35
2020-04-25;Hospitalised;0-59;Hovedstaden; 4;286; 29
2020-04-25;Hospitalised;60+;Hovedstaden;11;639; 96
2020-04-25;Hospitalised;0-59;Zealand; 1;113;  7
2020-04-25;Hospitalised;60+;Zealand; 2;229; 38
2020-04-25;Hospitalised;0-59;Midtjylland; 0; 88;  4
2020-04-25;Hospitalised;0-59;Syddanmark; 0; 73;  4
2020-04-25;Hospitalised;60+;Syddanmark; 0;142; 20
2020-04-26;Hospitalised;60+;Midtjylland; 2;168; 36
2020-04-26;Hospitalised;0-59;Syddanmark; 1; 74;  5
2020-04-26;Hospitalised;60+;Syddanmark; 0;142; 17
2020-04-26;Hospitalised;0-59;Hovedstaden; 6;292; 32
2020-04-26;Hospitalised;60+;Hovedstaden;10;649; 96
2020-04-26;Hospitalised;0-59;Zealand; 1;114;  8
2020-04-26;Hospitalised;60+;Zealand; 2;231; 37
2020-04-26;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-04-26;Hospitalised;60+;Nordjylland; 0; 73; 11
2020-04-26;Hospitalised;0-59;Midtjylland; 0; 88;  4
2020-04-27;Hospitalised;60+;Nordjylland; 0; 73; 10
2020-04-27;Hospitalised;60+;Midtjylland; 1;169; 36
2020-04-27;Hospitalised;0-59;Syddanmark; 0; 74;  4
2020-04-27;Hospitalised;60+;Syddanmark; 1;143; 18
2020-04-27;Hospitalised;0-59;Hovedstaden; 1;293; 29
2020-04-27;Hospitalised;60+;Hovedstaden; 5;654; 98
2020-04-27;Hospitalised;0-59;Zealand; 4;118; 12
2020-04-27;Hospitalised;60+;Zealand; 5;236; 39
2020-04-27;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-04-27;Hospitalised;0-59;Midtjylland; 0; 88;  4
2020-04-28;Hospitalised;60+;Nordjylland; 0; 73;  9
2020-04-28;Hospitalised;0-59;Midtjylland; 0; 88;  3
2020-04-28;Hospitalised;60+;Midtjylland; 1;170; 32
2020-04-28;Hospitalised;60+;Syddanmark; 1;144; 16
2020-04-28;Hospitalised;0-59;Hovedstaden; 5;298; 31
2020-04-28;Hospitalised;60+;Hovedstaden; 4;658; 93
2020-04-28;Hospitalised;0-59;Zealand; 1;119; 11
2020-04-28;Hospitalised;60+;Zealand; 0;236; 35
2020-04-28;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-04-28;Hospitalised;0-59;Syddanmark; 0; 74;  4
2020-04-29;Hospitalised;60+;Nordjylland; 1; 74; 10
2020-04-29;Hospitalised;60+;Midtjylland; 1;171; 31
2020-04-29;Hospitalised;0-59;Syddanmark; 0; 74;  3
2020-04-29;Hospitalised;60+;Syddanmark; 0;144; 12
2020-04-29;Hospitalised;0-59;Hovedstaden; 1;299; 28
2020-04-29;Hospitalised;60+;Hovedstaden; 6;664; 87
2020-04-29;Hospitalised;0-59;Zealand; 0;119;  9
2020-04-29;Hospitalised;60+;Zealand; 3;239; 35
2020-04-29;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-04-29;Hospitalised;0-59;Midtjylland; 0; 88;  3
2020-04-30;Hospitalised;0-59;Midtjylland; 1; 89;  4
2020-04-30;Hospitalised;60+;Midtjylland; 0;171; 27
2020-04-30;Hospitalised;0-59;Syddanmark; 0; 74;  2
2020-04-30;Hospitalised;60+;Syddanmark; 0;144; 11
2020-04-30;Hospitalised;0-59;Hovedstaden; 3;302; 28
2020-04-30;Hospitalised;60+;Hovedstaden; 7;671; 83
2020-04-30;Hospitalised;0-59;Zealand; 0;119;  8
2020-04-30;Hospitalised;60+;Zealand; 3;242; 35
2020-04-30;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-04-30;Hospitalised;60+;Nordjylland; 0; 74; 10
2020-05-01;Hospitalised;0-59;Midtjylland; 1; 90;  5
2020-05-01;Hospitalised;60+;Midtjylland; 0;171; 24
2020-05-01;Hospitalised;60+;Syddanmark; 1;145; 12
2020-05-01;Hospitalised;0-59;Hovedstaden; 2;304; 25
2020-05-01;Hospitalised;60+;Hovedstaden; 3;674; 78
2020-05-01;Hospitalised;0-59;Zealand; 0;119;  7
2020-05-01;Hospitalised;60+;Zealand; 5;247; 35
2020-05-01;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-05-01;Hospitalised;60+;Nordjylland; 0; 74; 10
2020-05-01;Hospitalised;0-59;Syddanmark; 0; 74;  2
2020-05-02;Hospitalised;0-59;Midtjylland; 2; 92;  5
2020-05-02;Hospitalised;60+;Midtjylland; 3;174; 22
2020-05-02;Hospitalised;60+;Syddanmark; 0;145; 11
2020-05-02;Hospitalised;0-59;Hovedstaden; 4;308; 28
2020-05-02;Hospitalised;60+;Hovedstaden;10;684; 77
2020-05-02;Hospitalised;0-59;Zealand; 0;119;  6
2020-05-02;Hospitalised;60+;Zealand; 5;252; 34
2020-05-02;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-05-02;Hospitalised;60+;Nordjylland; 0; 74; 10
2020-05-02;Hospitalised;0-59;Syddanmark; 0; 74;  2
2020-05-03;Hospitalised;60+;Nordjylland; 0; 74;  9
2020-05-03;Hospitalised;0-59;Midtjylland; 0; 92;  3
2020-05-03;Hospitalised;0-59;Syddanmark; 0; 74;  1
2020-05-03;Hospitalised;0-59;Hovedstaden; 1;309; 27
2020-05-03;Hospitalised;60+;Hovedstaden; 9;693; 80
2020-05-03;Hospitalised;0-59;Zealand; 1;120;  7
2020-05-03;Hospitalised;60+;Zealand; 2;254; 36
2020-05-03;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-05-03;Hospitalised;60+;Midtjylland; 0;174; 22
2020-05-03;Hospitalised;60+;Syddanmark; 0;145; 11
2020-05-04;Hospitalised;0-59;Midtjylland; 1; 93;  3
2020-05-04;Hospitalised;60+;Midtjylland; 2;176; 22
2020-05-04;Hospitalised;0-59;Hovedstaden; 2;311; 27
2020-05-04;Hospitalised;60+;Hovedstaden; 5;698; 81
2020-05-04;Hospitalised;0-59;Zealand; 1;121;  8
2020-05-04;Hospitalised;60+;Zealand; 2;256; 35
2020-05-04;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-05-04;Hospitalised;60+;Nordjylland; 0; 74;  9
2020-05-04;Hospitalised;0-59;Syddanmark; 0; 74;  1
2020-05-04;Hospitalised;60+;Syddanmark; 0;145; 11
2020-05-05;Hospitalised;60+;Nordjylland; 0; 74;  8
2020-05-05;Hospitalised;0-59;Midtjylland; 0; 93;  2
2020-05-05;Hospitalised;60+;Midtjylland; 0;176; 21
2020-05-05;Hospitalised;60+;Syddanmark; 0;145; 10
2020-05-05;Hospitalised;0-59;Hovedstaden; 1;312; 27
2020-05-05;Hospitalised;60+;Hovedstaden; 4;702; 74
2020-05-05;Hospitalised;0-59;Zealand; 1;122;  8
2020-05-05;Hospitalised;60+;Zealand; 4;260; 35
2020-05-05;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-05-05;Hospitalised;0-59;Syddanmark; 0; 74;  1
2020-05-06;Hospitalised;60+;Nordjylland; 0; 74;  7
2020-05-06;Hospitalised;0-59;Midtjylland; 0; 93;  1
2020-05-06;Hospitalised;60+;Midtjylland; 0;176; 19
2020-05-06;Hospitalised;60+;Syddanmark; 0;145;  9
2020-05-06;Hospitalised;0-59;Hovedstaden; 4;316; 29
2020-05-06;Hospitalised;60+;Hovedstaden; 2;704; 69
2020-05-06;Hospitalised;60+;Zealand; 1;261; 30
2020-05-06;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-05-06;Hospitalised;0-59;Syddanmark; 0; 74;  1
2020-05-06;Hospitalised;0-59;Zealand; 0;122;  8
2020-05-07;Hospitalised;60+;Midtjylland; 1;177; 18
2020-05-07;Hospitalised;60+;Syddanmark; 0;145;  8
2020-05-07;Hospitalised;0-59;Hovedstaden; 5;321; 29
2020-05-07;Hospitalised;60+;Hovedstaden; 5;709; 69
2020-05-07;Hospitalised;0-59;Zealand; 0;122;  6
2020-05-07;Hospitalised;60+;Zealand; 4;265; 31
2020-05-07;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-05-07;Hospitalised;60+;Nordjylland; 0; 74;  7
2020-05-07;Hospitalised;0-59;Midtjylland; 0; 93;  1
2020-05-07;Hospitalised;0-59;Syddanmark; 0; 74;  1
2020-05-08;Hospitalised;60+;Nordjylland; 0; 74;  6
2020-05-08;Hospitalised;60+;Midtjylland; 0;177; 17
2020-05-08;Hospitalised;0-59;Syddanmark; 1; 75;  2
2020-05-08;Hospitalised;0-59;Hovedstaden; 1;322; 27
2020-05-08;Hospitalised;60+;Hovedstaden; 5;714; 67
2020-05-08;Hospitalised;0-59;Zealand; 2;124;  8
2020-05-08;Hospitalised;60+;Zealand; 0;265; 29
2020-05-08;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-05-08;Hospitalised;0-59;Midtjylland; 0; 93;  1
2020-05-08;Hospitalised;60+;Syddanmark; 0;145;  8
2020-05-09;Hospitalised;0-59;Midtjylland; 2; 95;  3
2020-05-09;Hospitalised;60+;Midtjylland; 0;177; 15
2020-05-09;Hospitalised;60+;Syddanmark; 0;145;  6
2020-05-09;Hospitalised;0-59;Hovedstaden; 1;323; 26
2020-05-09;Hospitalised;60+;Hovedstaden; 2;716; 61
2020-05-09;Hospitalised;0-59;Zealand; 1;125;  9
2020-05-09;Hospitalised;60+;Zealand; 2;267; 27
2020-05-09;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-05-09;Hospitalised;60+;Nordjylland; 0; 74;  6
2020-05-09;Hospitalised;0-59;Syddanmark; 0; 75;  2
2020-05-10;Hospitalised;60+;Midtjylland; 0;177; 12
2020-05-10;Hospitalised;0-59;Hovedstaden; 0;323; 25
2020-05-10;Hospitalised;60+;Hovedstaden; 4;720; 61
2020-05-10;Hospitalised;0-59;Zealand; 0;125;  8
2020-05-10;Hospitalised;60+;Zealand; 2;269; 27
2020-05-10;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-05-10;Hospitalised;60+;Nordjylland; 0; 74;  6
2020-05-10;Hospitalised;0-59;Midtjylland; 0; 95;  3
2020-05-10;Hospitalised;0-59;Syddanmark; 0; 75;  2
2020-05-10;Hospitalised;60+;Syddanmark; 0;145;  6
2020-05-11;Hospitalised;0-59;Midtjylland; 0; 95;  2
2020-05-11;Hospitalised;60+;Midtjylland; 0;177; 11
2020-05-11;Hospitalised;0-59;Hovedstaden; 2;325; 26
2020-05-11;Hospitalised;60+;Hovedstaden; 3;723; 61
2020-05-11;Hospitalised;60+;Zealand; 0;269; 25
2020-05-11;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-05-11;Hospitalised;60+;Nordjylland; 0; 74;  6
2020-05-11;Hospitalised;0-59;Syddanmark; 0; 75;  2
2020-05-11;Hospitalised;60+;Syddanmark; 0;145;  6
2020-05-11;Hospitalised;0-59;Zealand; 0;125;  8
2020-05-12;Hospitalised;60+;Midtjylland; 1;178; 10
2020-05-12;Hospitalised;0-59;Hovedstaden; 2;327; 23
2020-05-12;Hospitalised;60+;Hovedstaden; 3;726; 53
2020-05-12;Hospitalised;0-59;Zealand; 0;125;  7
2020-05-12;Hospitalised;60+;Zealand; 0;269; 21
2020-05-12;Hospitalised;0-59;Nordjylland; 0; 27;  3
2020-05-12;Hospitalised;60+;Nordjylland; 0; 74;  6
2020-05-12;Hospitalised;0-59;Midtjylland; 0; 95;  2
2020-05-12;Hospitalised;0-59;Syddanmark; 0; 75;  2
2020-05-12;Hospitalised;60+;Syddanmark; 0;145;  6
2020-05-13;Hospitalised;0-59;Nordjylland; 0; 27;  2
2020-05-13;Hospitalised;60+;Midtjylland; 0;178;  8
2020-05-13;Hospitalised;0-59;Hovedstaden; 0;327; 20
2020-05-13;Hospitalised;60+;Hovedstaden; 3;729; 48
2020-05-13;Hospitalised;0-59;Zealand; 3;128;  9
2020-05-13;Hospitalised;60+;Zealand; 0;269; 20
2020-05-13;Hospitalised;60+;Nordjylland; 0; 74;  6
2020-05-13;Hospitalised;0-59;Midtjylland; 0; 95;  2
2020-05-13;Hospitalised;0-59;Syddanmark; 0; 75;  2
2020-05-13;Hospitalised;60+;Syddanmark; 0;145;  6
2020-05-14;Hospitalised;0-59;Nordjylland; 0; 27;  1
2020-05-14;Hospitalised;60+;Midtjylland; 0;178;  7
2020-05-14;Hospitalised;0-59;Syddanmark; 1; 76;  3
2020-05-14;Hospitalised;60+;Syddanmark; 2;147;  8
2020-05-14;Hospitalised;0-59;Hovedstaden; 5;332; 20
2020-05-14;Hospitalised;60+;Hovedstaden; 4;733; 45
2020-05-14;Hospitalised;0-59;Zealand; 0;128;  8
2020-05-14;Hospitalised;60+;Zealand; 1;270; 20
2020-05-14;Hospitalised;60+;Nordjylland; 0; 74;  6
2020-05-14;Hospitalised;0-59;Midtjylland; 0; 95;  2
2020-05-15;Hospitalised;0-59;Midtjylland; 0; 95;  1
2020-05-15;Hospitalised;60+;Midtjylland; 0;178;  6
2020-05-15;Hospitalised;0-59;Syddanmark; 2; 78;  5
2020-05-15;Hospitalised;60+;Syddanmark; 2;149; 10
2020-05-15;Hospitalised;0-59;Hovedstaden; 1;333; 19
2020-05-15;Hospitalised;60+;Hovedstaden; 3;736; 44
2020-05-15;Hospitalised;0-59;Zealand; 0;128;  7
2020-05-15;Hospitalised;60+;Zealand; 3;273; 20
2020-05-15;Hospitalised;0-59;Nordjylland; 0; 27;  1
2020-05-15;Hospitalised;60+;Nordjylland; 0; 74;  6
2020-05-16;Hospitalised;60+;Midtjylland; 1;179;  6
2020-05-16;Hospitalised;60+;Syddanmark; 1;150;  8
2020-05-16;Hospitalised;0-59;Hovedstaden; 1;334; 15
2020-05-16;Hospitalised;60+;Hovedstaden; 0;736; 39
2020-05-16;Hospitalised;0-59;Zealand; 0;128;  6
2020-05-16;Hospitalised;60+;Zealand; 0;273; 17
2020-05-16;Hospitalised;0-59;Nordjylland; 0; 27;  1
2020-05-16;Hospitalised;60+;Nordjylland; 0; 74;  6
2020-05-16;Hospitalised;0-59;Midtjylland; 0; 95;  1
2020-05-16;Hospitalised;0-59;Syddanmark; 0; 78;  5
